session_id,slate_id,product_id,label,price,has_size,style,skin_temperature,skin_depth,frame,height_bucket,shoulders,color_tags,fit_tags,avoid_tags,rank_in_slate
s_e996998c,sl_94afcb9b,p_54953852,1,2999,0,traditional,neutral,medium,slim,tall,broad,cool gray;traditional;structured-shoulder;tan;slim;ice blue,cool gray;traditional;structured-shoulder;tan;slim;ice blue,,4
s_e996998c,sl_94afcb9b,p_5d64f1c8,0,1999,1,traditional,neutral,medium,slim,tall,broad,traditional;structured-shoulder;black;mustard;crew,traditional;structured-shoulder;black;mustard;crew,,5
s_e996998c,sl_94afcb9b,p_f719292e,1,1999,1,traditional,neutral,medium,slim,tall,broad,traditional;v-neck;no-cling;brown;drape,traditional;v-neck;no-cling;brown;drape,,6
s_e996998c,sl_94afcb9b,p_e777d4d6,1,3499,1,traditional,neutral,medium,slim,tall,broad,white;traditional;cream;black;regular;no-cling;crew,white;traditional;cream;black;regular;no-cling;crew,,7
s_e996998c,sl_94afcb9b,p_64e5ea63,0,1799,1,traditional,neutral,medium,slim,tall,broad,mandarin;traditional;charcoal;olive;ice blue;relaxed;drape,mandarin;traditional;charcoal;olive;ice blue;relaxed;drape,,8
s_e996998c,sl_94afcb9b,p_918118ec,0,1299,0,traditional,neutral,medium,slim,tall,broad,taupe;traditional;tan;straight;slim;brown,taupe;traditional;tan;straight;slim;brown,,9
s_e996998c,sl_94afcb9b,p_954d5aab,1,599,1,traditional,neutral,medium,slim,tall,broad,stone;traditional;sand;straight;regular;stand-collar,stone;traditional;sand;straight;regular;stand-collar,,10
s_e996998c,sl_94afcb9b,p_2b9bf542,0,599,1,traditional,neutral,medium,slim,tall,broad,stone;traditional;straight;short-mandarin;drape,stone;traditional;straight;short-mandarin;drape,,11
s_e996998c,sl_94afcb9b,p_9dcc91de,0,1499,1,traditional,neutral,medium,slim,tall,broad,emerald;traditional;sand;relaxed;warm beige,emerald;traditional;sand;relaxed;warm beige,,12
s_e996998c,sl_94afcb9b,p_fc836090,0,2999,0,traditional,neutral,medium,slim,tall,broad,traditional;structured-shoulder;black;stand-collar;relaxed;wine,traditional;structured-shoulder;black;stand-collar;relaxed;wine,,13
s_e996998c,sl_94afcb9b,p_1d9eda85,1,799,0,traditional,neutral,medium,slim,tall,broad,straight;traditional;henley;tan,straight;traditional;henley;tan,,14
s_e996998c,sl_94afcb9b,p_6c284420,0,2499,0,traditional,neutral,medium,slim,tall,broad,black;traditional;slim,black;traditional;slim,,15
s_2f95d29a,sl_f00135be,p_5e899322,1,799,0,traditional,warm,deep,slim,short,narrow,traditional;mustard;slim;tan,traditional;mustard;slim;tan,,0
s_2f95d29a,sl_f00135be,p_9eb40828,1,799,0,traditional,warm,deep,slim,short,narrow,traditional;structured-shoulder;cream,traditional;structured-shoulder;cream,,1
s_2f95d29a,sl_f00135be,p_132b605c,0,1999,0,traditional,warm,deep,slim,short,narrow,taupe;no-cling;traditional;henley,taupe;no-cling;traditional;henley,,2
s_2f95d29a,sl_f00135be,p_1bd718f1,1,1799,1,traditional,warm,deep,slim,short,narrow,taupe;traditional;charcoal;v-neck;no-cling,taupe;traditional;charcoal;v-neck;no-cling,,3
s_2f95d29a,sl_f00135be,p_5eeb0c38,0,1799,0,traditional,warm,deep,slim,short,narrow,no-cling;traditional;crew;cream,no-cling;traditional;crew;cream,,4
s_2f95d29a,sl_f00135be,p_3f2aa2be,1,2499,1,traditional,warm,deep,slim,short,narrow,white;traditional;regular;olive,white;traditional;regular;olive,,5
s_2f95d29a,sl_f00135be,p_763e8f6d,0,2499,0,traditional,warm,deep,slim,short,narrow,traditional;short-mandarin;relaxed;wine;no-cling,traditional;short-mandarin;relaxed;wine;no-cling,,6
s_2f95d29a,sl_f00135be,p_fe5f3670,1,2499,1,traditional,warm,deep,slim,short,narrow,stone;emerald;traditional;structured-shoulder;straight;stand-collar,stone;emerald;traditional;structured-shoulder;straight;stand-collar,,7
s_2f95d29a,sl_f00135be,p_4c1c5cd1,1,1499,1,traditional,warm,deep,slim,short,narrow,mandarin;traditional;straight;charcoal;navy;olive;slim,mandarin;traditional;straight;charcoal;navy;olive;slim,,8
s_2f95d29a,sl_f00135be,p_89471787,1,999,0,traditional,warm,deep,slim,short,narrow,stone;no-cling;traditional;cream,stone;no-cling;traditional;cream,,9
s_2f95d29a,sl_f00135be,p_7d959647,0,2999,0,traditional,warm,deep,slim,short,narrow,straight;black;traditional;short-mandarin,straight;black;traditional;short-mandarin,,10
s_2f95d29a,sl_f00135be,p_953d6d10,0,1299,0,traditional,warm,deep,slim,short,narrow,traditional;structured-shoulder;slim;wine;warm beige,traditional;structured-shoulder;slim;wine;warm beige,,11
s_2f95d29a,sl_f00135be,p_5791b3bd,0,999,0,traditional,warm,deep,slim,short,narrow,taupe;mandarin;traditional;black;olive;slim;drape,taupe;mandarin;traditional;black;olive;slim;drape,,12
s_2f95d29a,sl_f00135be,p_582d3ef1,1,999,0,traditional,warm,deep,slim,short,narrow,taupe;traditional;black;regular;no-cling;brown,taupe;traditional;black;regular;no-cling;brown,,13
s_2f95d29a,sl_f00135be,p_f2b100a2,0,1799,0,traditional,warm,deep,slim,short,narrow,mandarin;traditional;structured-shoulder;rust;wine;no-cling,mandarin;traditional;structured-shoulder;rust;wine;no-cling,,14
s_2f95d29a,sl_f00135be,p_4fbbc6b5,1,999,0,traditional,warm,deep,slim,short,narrow,traditional;maroon;slim;henley;no-cling,traditional;maroon;slim;henley;no-cling,,15
s_1a95c71d,sl_a792de48,p_b4667d1c,0,999,1,casual,neutral,medium,fuller,short,average,stand-collar;slim;ice blue;casual;no-cling;brown,stand-collar;slim;ice blue;casual;no-cling;brown,,0
s_1a95c71d,sl_a792de48,p_444abf49,0,799,1,casual,neutral,medium,fuller,short,average,sand;cream;relaxed;short-mandarin;rust;casual;drape,sand;cream;relaxed;short-mandarin;rust;casual;drape,,1
s_1a95c71d,sl_a792de48,p_aef2f368,1,2999,0,casual,neutral,medium,fuller,short,average,navy;drape;cream;casual,navy;drape;cream;casual,,2
s_1a95c71d,sl_a792de48,p_fa61ee2e,0,2499,0,casual,neutral,medium,fuller,short,average,sand;v-neck;casual;wine;no-cling,sand;v-neck;casual;wine;no-cling,,3
s_1a95c71d,sl_a792de48,p_a665fa7f,1,1299,1,casual,neutral,medium,fuller,short,average,emerald;straight;stand-collar;casual;relaxed,emerald;straight;stand-collar;casual;relaxed,,4
s_1a95c71d,sl_a792de48,p_4e7e99ab,0,799,0,casual,neutral,medium,fuller,short,average,sand;cream;regular;navy;casual,sand;cream;regular;navy;casual,,5
s_1a95c71d,sl_a792de48,p_1e20dc13,1,1299,0,casual,neutral,medium,fuller,short,average,cream;casual;rust;relaxed;warm beige,cream;casual;rust;relaxed;warm beige,,6
s_1a95c71d,sl_a792de48,p_e2806002,1,799,0,casual,neutral,medium,fuller,short,average,stone;slim;tan;casual,stone;slim;tan;casual,,7
s_1a95c71d,sl_a792de48,p_22d51863,0,2999,1,casual,neutral,medium,fuller,short,average,sand;henley;slim;casual;wine,sand;henley;slim;casual;wine,,8
s_1a95c71d,sl_a792de48,p_ee698cc7,0,1299,1,casual,neutral,medium,fuller,short,average,regular;sand;drape;casual,regular;sand;drape;casual,,9
s_1a95c71d,sl_a792de48,p_7ae8d3dc,0,599,1,casual,neutral,medium,fuller,short,average,cream;short-mandarin;slim;casual;wine;drape,cream;short-mandarin;slim;casual;wine;drape,,10
s_1a95c71d,sl_a792de48,p_79ff1b62,0,999,0,casual,neutral,medium,fuller,short,average,taupe;structured-shoulder;tan;charcoal;casual,taupe;structured-shoulder;tan;charcoal;casual,,11
s_1a95c71d,sl_a792de48,p_0a5f63ff,0,3499,1,casual,neutral,medium,fuller,short,average,cool gray;short-mandarin;ice blue;casual;wine;no-cling,cool gray;short-mandarin;ice blue;casual;wine;no-cling,,12
s_1a95c71d,sl_a792de48,p_325a7499,0,1799,0,casual,neutral,medium,fuller,short,average,maroon;casual;navy;v-neck;relaxed;drape,maroon;casual;navy;v-neck;relaxed;drape,,13
s_1a95c71d,sl_a792de48,p_66e0ee63,1,2999,1,casual,neutral,medium,fuller,short,average,no-cling;tan;charcoal;casual,no-cling;tan;charcoal;casual,,14
s_1a95c71d,sl_a792de48,p_80f7a48a,0,999,0,casual,neutral,medium,fuller,short,average,taupe;structured-shoulder;charcoal;v-neck;casual;no-cling;mustard,taupe;structured-shoulder;charcoal;v-neck;casual;no-cling;mustard,,15
s_7a0b3af8,sl_af5940e6,p_c323d757,0,799,0,casual,cool,light,slim,tall,narrow,mandarin;straight;casual;warm beige;drape,mandarin;straight;casual;warm beige;drape,,0
s_7a0b3af8,sl_af5940e6,p_3b26b1fe,0,1999,1,casual,cool,light,slim,tall,narrow,structured-shoulder;sand;casual;no-cling;mustard;warm beige,structured-shoulder;sand;casual;no-cling;mustard;warm beige,,1
s_7a0b3af8,sl_af5940e6,p_48252a15,0,1299,0,casual,cool,light,slim,tall,narrow,emerald;regular;charcoal;casual;no-cling,emerald;regular;charcoal;casual;no-cling,,2
s_7a0b3af8,sl_af5940e6,p_a889eae3,0,3499,0,casual,cool,light,slim,tall,narrow,taupe;sand;slim;casual;crew,taupe;sand;slim;casual;crew,,3
s_7a0b3af8,sl_af5940e6,p_62614154,0,2999,0,casual,cool,light,slim,tall,narrow,straight;structured-shoulder;tan;casual,straight;structured-shoulder;tan;casual,,4
s_7a0b3af8,sl_af5940e6,p_cf521fd8,0,999,1,casual,cool,light,slim,tall,narrow,stand-collar;slim;casual;wine;drape,stand-collar;slim;casual;wine;drape,,5
s_7a0b3af8,sl_af5940e6,p_55ae712d,0,1999,0,casual,cool,light,slim,tall,narrow,stand-collar;straight;brown;casual,stand-collar;straight;brown;casual,,6
s_7a0b3af8,sl_af5940e6,p_30606ed0,1,799,0,casual,cool,light,slim,tall,narrow,slim;sand;ice blue;casual,slim;sand;ice blue;casual,,7
s_7a0b3af8,sl_af5940e6,p_537a72f0,0,1999,1,casual,cool,light,slim,tall,narrow,stone;straight;sand;casual,stone;straight;sand;casual,,8
s_7a0b3af8,sl_af5940e6,p_fd43cde4,1,599,1,casual,cool,light,slim,tall,narrow,emerald;structured-shoulder;regular;charcoal;casual,emerald;structured-shoulder;regular;charcoal;casual,,9
s_7a0b3af8,sl_af5940e6,p_2b65ec22,0,1299,0,casual,cool,light,slim,tall,narrow,relaxed;black;drape;casual,relaxed;black;drape;casual,,10
s_7a0b3af8,sl_af5940e6,p_ee09a682,0,799,0,casual,cool,light,slim,tall,narrow,mandarin;structured-shoulder;straight;casual;warm beige,mandarin;structured-shoulder;straight;casual;warm beige,,11
s_7a0b3af8,sl_af5940e6,p_286faf61,0,1299,0,casual,cool,light,slim,tall,narrow,emerald;tan;relaxed;stand-collar;rust;casual;no-cling,emerald;tan;relaxed;stand-collar;rust;casual;no-cling,,12
s_7a0b3af8,sl_af5940e6,p_be6ce3b9,0,1299,0,casual,cool,light,slim,tall,narrow,taupe;straight;maroon;casual;no-cling;brown,taupe;straight;maroon;casual;no-cling;brown,,13
s_7a0b3af8,sl_af5940e6,p_b358b1aa,0,1799,1,casual,cool,light,slim,tall,narrow,emerald;sand;stand-collar;casual;mustard;drape,emerald;sand;stand-collar;casual;mustard;drape,,14
s_7a0b3af8,sl_af5940e6,p_27f0a5f2,0,999,0,casual,cool,light,slim,tall,narrow,slim;sand;casual,slim;sand;casual,,15
s_6541fd4f,sl_cf9da6da,p_a5853d85,0,2999,1,casual,warm,light,slim,short,narrow,cool gray;straight;short-mandarin;casual;drape,cool gray;straight;short-mandarin;casual;drape,,0
s_6541fd4f,sl_cf9da6da,p_15351b02,0,1999,0,casual,warm,light,slim,short,narrow,emerald;white;regular;slim;casual,emerald;white;regular;slim;casual,,1
s_6541fd4f,sl_cf9da6da,p_d8cfb4e1,1,1299,1,casual,warm,light,slim,short,narrow,tan;straight;regular;stand-collar;maroon;casual;brown,tan;straight;regular;stand-collar;maroon;casual;brown,,2
s_6541fd4f,sl_cf9da6da,p_d87757db,0,1499,1,casual,warm,light,slim,short,narrow,straight;stand-collar;tan;casual,straight;stand-collar;tan;casual,,3
s_6541fd4f,sl_cf9da6da,p_77b01666,1,2999,0,casual,warm,light,slim,short,narrow,mandarin;olive;structured-shoulder;casual,mandarin;olive;structured-shoulder;casual,,4
s_6541fd4f,sl_cf9da6da,p_0f36b7a0,0,3499,1,casual,warm,light,slim,short,narrow,cool gray;structured-shoulder;stand-collar;regular;casual,cool gray;structured-shoulder;stand-collar;regular;casual,,5
s_6541fd4f,sl_cf9da6da,p_6b786bdc,0,599,0,casual,warm,light,slim,short,narrow,drape;crew;cream;casual,drape;crew;cream;casual,,6
s_6541fd4f,sl_cf9da6da,p_193e3ebf,0,3499,1,casual,warm,light,slim,short,narrow,v-neck;structured-shoulder;rust;casual,v-neck;structured-shoulder;rust;casual,,7
s_6541fd4f,sl_cf9da6da,p_ad5a76df,0,1799,1,casual,warm,light,slim,short,narrow,sand;tan;casual;mustard;drape,sand;tan;casual;mustard;drape,,8
s_6541fd4f,sl_cf9da6da,p_b5e405b2,0,2999,1,casual,warm,light,slim,short,narrow,stone;short-mandarin;ice blue;casual;wine;no-cling,stone;short-mandarin;ice blue;casual;wine;no-cling,,9
s_6541fd4f,sl_cf9da6da,p_0e8a7777,0,1499,1,casual,warm,light,slim,short,narrow,structured-shoulder;charcoal;v-neck;rust;casual,structured-shoulder;charcoal;v-neck;rust;casual,,10
s_6541fd4f,sl_cf9da6da,p_1f77d43f,0,2999,1,casual,warm,light,slim,short,narrow,cool gray;taupe;cream;straight;casual,cool gray;taupe;cream;straight;casual,,11
s_6541fd4f,sl_cf9da6da,p_97ea6f85,0,999,0,casual,warm,light,slim,short,narrow,stone;white;v-neck;navy;casual;no-cling,stone;white;v-neck;navy;casual;no-cling,,12
s_6541fd4f,sl_cf9da6da,p_01b33225,1,599,1,casual,warm,light,slim,short,narrow,mandarin;structured-shoulder;straight;maroon;olive;casual,mandarin;structured-shoulder;straight;maroon;olive;casual,,13
s_6541fd4f,sl_cf9da6da,p_f935522b,0,1299,1,casual,warm,light,slim,short,narrow,taupe;short-mandarin;navy;slim;casual,taupe;short-mandarin;navy;slim;casual,,14
s_6541fd4f,sl_cf9da6da,p_0099a329,0,2999,1,casual,warm,light,slim,short,narrow,relaxed;straight;cream;casual,relaxed;straight;cream;casual,,15
s_04771b9e,sl_860a9ad2,p_af43a14b,0,3499,1,casual,neutral,light,fuller,tall,average,cool gray;emerald;taupe;regular;henley;casual,cool gray;emerald;taupe;regular;henley;casual,,0
s_04771b9e,sl_860a9ad2,p_fca6530a,1,2499,1,casual,neutral,light,fuller,tall,average,structured-shoulder;charcoal;olive;rust;casual;drape,structured-shoulder;charcoal;olive;rust;casual;drape,,1
s_04771b9e,sl_860a9ad2,p_4fc35b02,1,3499,1,casual,neutral,light,fuller,tall,average,taupe;mandarin;regular;ice blue;casual;no-cling;brown,taupe;mandarin;regular;ice blue;casual;no-cling;brown,,2
s_04771b9e,sl_860a9ad2,p_608697cf,0,799,0,casual,neutral,light,fuller,tall,average,straight;brown;casual,straight;brown;casual,,3
s_04771b9e,sl_860a9ad2,p_6a0ce7d4,0,1299,1,casual,neutral,light,fuller,tall,average,cool gray;emerald;maroon;slim;casual,cool gray;emerald;maroon;slim;casual,,4
s_04771b9e,sl_860a9ad2,p_b8562644,1,599,0,casual,neutral,light,fuller,tall,average,mandarin;stone;straight;casual,mandarin;stone;straight;casual,,5
s_04771b9e,sl_860a9ad2,p_caecc901,0,799,1,casual,neutral,light,fuller,tall,average,white;structured-shoulder;v-neck;casual;wine,white;structured-shoulder;v-neck;casual;wine,,6
s_04771b9e,sl_860a9ad2,p_497f1b09,0,799,0,casual,neutral,light,fuller,tall,average,cream;tan;regular;navy;casual;crew,cream;tan;regular;navy;casual;crew,,7
s_04771b9e,sl_860a9ad2,p_bb982457,0,1999,0,casual,neutral,light,fuller,tall,average,cool gray;sand;casual;ice blue;relaxed;crew,cool gray;sand;casual;ice blue;relaxed;crew,,8
s_04771b9e,sl_860a9ad2,p_4d5cff4b,1,3499,1,casual,neutral,light,fuller,tall,average,straight;mustard;henley;casual,straight;mustard;henley;casual,,9
s_04771b9e,sl_860a9ad2,p_1ba38446,1,1299,0,casual,neutral,light,fuller,tall,average,no-cling;straight;black;casual,no-cling;straight;black;casual,,10
s_04771b9e,sl_860a9ad2,p_4ef0cbc7,0,3499,0,casual,neutral,light,fuller,tall,average,emerald;casual;rust;relaxed;crew,emerald;casual;rust;relaxed;crew,,11
s_04771b9e,sl_860a9ad2,p_ec1126e4,0,599,0,casual,neutral,light,fuller,tall,average,straight;olive;henley;casual,straight;olive;henley;casual,,12
s_04771b9e,sl_860a9ad2,p_b8c93315,1,799,0,casual,neutral,light,fuller,tall,average,stone;structured-shoulder;black;regular;casual,stone;structured-shoulder;black;regular;casual,,13
s_04771b9e,sl_860a9ad2,p_84134503,1,999,1,casual,neutral,light,fuller,tall,average,stand-collar;drape;charcoal;casual,stand-collar;drape;charcoal;casual,,14
s_04771b9e,sl_860a9ad2,p_bb288b79,0,999,1,casual,neutral,light,fuller,tall,average,sand;cream;slim;ice blue;casual;crew,sand;cream;slim;ice blue;casual;crew,,15
s_87098e82,sl_45c69226,p_09e1ac8c,0,1799,1,casual,cool,light,slim,tall,average,cool gray;regular;warm beige;casual,cool gray;regular;warm beige;casual,,0
s_87098e82,sl_45c69226,p_60ebc941,0,1799,1,casual,cool,light,slim,tall,average,drape;warm beige;rust;casual,drape;warm beige;rust;casual,,1
s_87098e82,sl_45c69226,p_011d92dd,0,1999,1,casual,cool,light,slim,tall,average,stand-collar;casual;olive;relaxed;drape,stand-collar;casual;olive;relaxed;drape,,2
s_87098e82,sl_45c69226,p_b7ec9d73,0,1299,1,casual,cool,light,slim,tall,average,straight;stand-collar;sand;casual,straight;stand-collar;sand;casual,,3
s_87098e82,sl_45c69226,p_0e40f1c5,0,999,1,casual,cool,light,slim,tall,average,casual;henley;relaxed;brown;drape,casual;henley;relaxed;brown;drape,,4
s_87098e82,sl_45c69226,p_f6d996c2,1,999,1,casual,cool,light,slim,tall,average,mustard;slim;casual,mustard;slim;casual,,5
s_87098e82,sl_45c69226,p_d671f5b6,0,1499,0,casual,cool,light,slim,tall,average,wine;v-neck;slim;casual,wine;v-neck;slim;casual,,6
s_87098e82,sl_45c69226,p_57fc89f2,1,799,1,casual,cool,light,slim,tall,average,straight;olive;henley;casual;drape,straight;olive;henley;casual;drape,,7
s_87098e82,sl_45c69226,p_ee421a5e,0,999,0,casual,cool,light,slim,tall,average,emerald;maroon;casual;ice blue;relaxed;drape,emerald;maroon;casual;ice blue;relaxed;drape,,8
s_87098e82,sl_45c69226,p_fcadfe4d,0,1999,0,casual,cool,light,slim,tall,average,mandarin;wine;slim;casual,mandarin;wine;slim;casual,,9
s_87098e82,sl_45c69226,p_415096a0,1,799,1,casual,cool,light,slim,tall,average,maroon;henley;structured-shoulder;casual,maroon;henley;structured-shoulder;casual,,10
s_87098e82,sl_45c69226,p_6d23b69d,0,1799,1,casual,cool,light,slim,tall,average,black;regular;slim;casual;warm beige,black;regular;slim;casual;warm beige,,11
s_87098e82,sl_45c69226,p_698b7c2c,1,1499,1,casual,cool,light,slim,tall,average,structured-shoulder;cream;navy;casual;mustard,structured-shoulder;cream;navy;casual;mustard,,12
s_87098e82,sl_45c69226,p_cb87f76d,0,1799,0,casual,cool,light,slim,tall,average,relaxed;rust;casual,relaxed;rust;casual,,13
s_87098e82,sl_45c69226,p_fa7bf9ec,0,999,0,casual,cool,light,slim,tall,average,cream;straight;maroon;casual;wine,cream;straight;maroon;casual;wine,,14
s_87098e82,sl_45c69226,p_7c76fe24,0,1799,1,casual,cool,light,slim,tall,average,cream;straight;maroon;casual;brown;drape,cream;straight;maroon;casual;brown;drape,,15
s_30919683,sl_c10c8546,p_606b831a,0,1299,1,casual,warm,deep,slim,avg,narrow,cool gray;v-neck;drape;casual,cool gray;v-neck;drape;casual,,0
s_30919683,sl_c10c8546,p_78b88c7f,1,799,0,casual,warm,deep,slim,avg,narrow,emerald;regular;mustard;casual,emerald;regular;mustard;casual,,1
s_30919683,sl_c10c8546,p_59429408,0,999,1,casual,warm,deep,slim,avg,narrow,black;drape;casual,black;drape;casual,,2
s_30919683,sl_c10c8546,p_0553dd79,0,1499,1,casual,warm,deep,slim,avg,narrow,charcoal;olive;rust;casual;drape,charcoal;olive;rust;casual;drape,,3
s_30919683,sl_c10c8546,p_39ce11f3,0,1799,0,casual,warm,deep,slim,avg,narrow,olive;regular;crew;casual,olive;regular;crew;casual,,4
s_30919683,sl_c10c8546,p_9d43007b,0,1799,0,casual,warm,deep,slim,avg,narrow,taupe;relaxed;mandarin;casual,taupe;relaxed;mandarin;casual,,5
s_30919683,sl_c10c8546,p_dab163b4,1,1299,1,casual,warm,deep,slim,avg,narrow,sand;black;straight;casual;mustard;drape,sand;black;straight;casual;mustard;drape,,6
s_30919683,sl_c10c8546,p_b5d1ca5e,1,1799,0,casual,warm,deep,slim,avg,narrow,cool gray;slim;ice blue;casual;wine;crew,cool gray;slim;ice blue;casual;wine;crew,,7
s_30919683,sl_c10c8546,p_97d57ae0,0,1499,1,casual,warm,deep,slim,avg,narrow,straight;white;stand-collar;casual,straight;white;stand-collar;casual,,8
s_30919683,sl_c10c8546,p_45938de5,0,1999,1,casual,warm,deep,slim,avg,narrow,black;straight;regular;navy;ice blue;casual,black;straight;regular;navy;ice blue;casual,,9
s_30919683,sl_c10c8546,p_fb0c5f0a,0,1299,0,casual,warm,deep,slim,avg,narrow,straight;short-mandarin;casual;navy;relaxed,straight;short-mandarin;casual;navy;relaxed,,10
s_30919683,sl_c10c8546,p_727b42ca,1,599,1,casual,warm,deep,slim,avg,narrow,sand;regular;navy;casual;crew;drape,sand;regular;navy;casual;crew;drape,,11
s_30919683,sl_c10c8546,p_fab1b603,0,999,0,casual,warm,deep,slim,avg,narrow,cool gray;emerald;structured-shoulder;regular;casual;brown,cool gray;emerald;structured-shoulder;regular;casual;brown,,12
s_30919683,sl_c10c8546,p_9b08f8b8,0,1999,1,casual,warm,deep,slim,avg,narrow,regular;henley;rust;casual;no-cling,regular;henley;rust;casual;no-cling,,13
s_30919683,sl_c10c8546,p_fd77b047,0,1499,1,casual,warm,deep,slim,avg,narrow,structured-shoulder;cream;black;short-mandarin;slim;ice blue;casual,structured-shoulder;cream;black;short-mandarin;slim;ice blue;casual,,14
s_30919683,sl_c10c8546,p_44b5712c,1,1499,1,casual,warm,deep,slim,avg,narrow,no-cling;rust;casual,no-cling;rust;casual,,15
s_b061b3e1,sl_a11634ce,p_7841d743,0,599,0,casual,neutral,deep,slim,avg,narrow,stone;structured-shoulder;tan;straight;navy;casual,stone;structured-shoulder;tan;straight;navy;casual,,0
s_b061b3e1,sl_a11634ce,p_fe6cafe8,1,1299,0,casual,neutral,deep,slim,avg,narrow,mandarin;structured-shoulder;straight;charcoal;casual,mandarin;structured-shoulder;straight;charcoal;casual,,1
s_b061b3e1,sl_a11634ce,p_703545a5,0,999,0,casual,neutral,deep,slim,avg,narrow,regular;v-neck;slim;ice blue;casual,regular;v-neck;slim;ice blue;casual,,2
s_b061b3e1,sl_a11634ce,p_63679f89,0,2499,0,casual,neutral,deep,slim,avg,narrow,straight;olive;stand-collar;casual,straight;olive;stand-collar;casual,,3
s_b061b3e1,sl_a11634ce,p_b708cb8a,0,999,0,casual,neutral,deep,slim,avg,narrow,black;regular;ice blue;casual;drape,black;regular;ice blue;casual;drape,,4
s_b061b3e1,sl_a11634ce,p_a305b32b,0,1799,0,casual,neutral,deep,slim,avg,narrow,tan;straight;henley;rust;casual;no-cling,tan;straight;henley;rust;casual;no-cling,,5
s_b061b3e1,sl_a11634ce,p_1e86bc11,1,599,0,casual,neutral,deep,slim,avg,narrow,emerald;white;structured-shoulder;relaxed;maroon;casual,emerald;white;structured-shoulder;relaxed;maroon;casual,,6
s_b061b3e1,sl_a11634ce,p_83711fcc,0,2999,0,casual,neutral,deep,slim,avg,narrow,warm beige;drape;casual,warm beige;drape;casual,,7
s_b061b3e1,sl_a11634ce,p_4574a0a5,1,2499,0,casual,neutral,deep,slim,avg,narrow,maroon;regular;drape;casual,maroon;regular;drape;casual,,8
s_b061b3e1,sl_a11634ce,p_208080d9,1,1499,0,casual,neutral,deep,slim,avg,narrow,regular;charcoal;maroon;casual;drape,regular;charcoal;maroon;casual;drape,,9
s_b061b3e1,sl_a11634ce,p_c7eed8a5,1,799,0,casual,neutral,deep,slim,avg,narrow,tan;stand-collar;casual;wine;drape,tan;stand-collar;casual;wine;drape,,10
s_b061b3e1,sl_a11634ce,p_2851c09c,0,1999,0,casual,neutral,deep,slim,avg,narrow,black;short-mandarin;charcoal;casual;relaxed;no-cling,black;short-mandarin;charcoal;casual;relaxed;no-cling,,11
s_b061b3e1,sl_a11634ce,p_425bfa20,0,799,0,casual,neutral,deep,slim,avg,narrow,maroon;slim;casual;no-cling;warm beige,maroon;slim;casual;no-cling;warm beige,,12
s_b061b3e1,sl_a11634ce,p_aa480f45,0,1299,0,casual,neutral,deep,slim,avg,narrow,straight;short-mandarin;cream;casual,straight;short-mandarin;cream;casual,,13
s_b061b3e1,sl_a11634ce,p_f5367eae,0,599,0,casual,neutral,deep,slim,avg,narrow,regular;stand-collar;maroon;rust;casual;no-cling;mustard,regular;stand-collar;maroon;rust;casual;no-cling;mustard,,14
s_b061b3e1,sl_a11634ce,p_36b93b4c,0,1299,0,casual,neutral,deep,slim,avg,narrow,regular;warm beige;drape;casual,regular;warm beige;drape;casual,,15
s_ce462f56,sl_5914768b,p_607d8ef1,0,799,1,traditional,neutral,medium,regular,tall,broad,traditional;straight;v-neck;rust;drape,traditional;straight;v-neck;rust;drape,,0
s_ce462f56,sl_5914768b,p_98653572,1,1299,1,traditional,neutral,medium,regular,tall,broad,cool gray;traditional;cream;straight;v-neck,cool gray;traditional;cream;straight;v-neck,,1
s_ce462f56,sl_5914768b,p_e07d9169,0,3499,0,traditional,neutral,medium,regular,tall,broad,traditional;drape;ice blue;relaxed,traditional;drape;ice blue;relaxed,,2
s_ce462f56,sl_5914768b,p_094d6105,0,999,1,traditional,neutral,medium,regular,tall,broad,traditional;slim;cream,traditional;slim;cream,,3
s_ce462f56,sl_5914768b,p_0e1f4064,0,799,0,traditional,neutral,medium,regular,tall,broad,navy;traditional;drape,navy;traditional;drape,,4
s_ce462f56,sl_5914768b,p_dd437614,0,2499,0,traditional,neutral,medium,regular,tall,broad,traditional;slim;cream,traditional;slim;cream,,5
s_ce462f56,sl_5914768b,p_de35cf04,0,3499,0,traditional,neutral,medium,regular,tall,broad,traditional;structured-shoulder;black;charcoal;navy;relaxed,traditional;structured-shoulder;black;charcoal;navy;relaxed,,6
s_ce462f56,sl_5914768b,p_f8696dae,1,1299,1,traditional,neutral,medium,regular,tall,broad,cool gray;emerald;traditional;regular;rust;no-cling,cool gray;emerald;traditional;regular;rust;no-cling,,7
s_ce462f56,sl_5914768b,p_f1dc6bee,0,799,0,traditional,neutral,medium,regular,tall,broad,emerald;traditional;sand;olive;slim,emerald;traditional;sand;olive;slim,,8
s_ce462f56,sl_5914768b,p_f6590d9f,1,599,0,traditional,neutral,medium,regular,tall,broad,mandarin;traditional;tan;regular;relaxed,mandarin;traditional;tan;regular;relaxed,,9
s_ce462f56,sl_5914768b,p_4c01e795,1,2999,1,traditional,neutral,medium,regular,tall,broad,traditional;charcoal;henley;ice blue;relaxed;drape,traditional;charcoal;henley;ice blue;relaxed;drape,,10
s_ce462f56,sl_5914768b,p_198fa385,1,3499,1,traditional,neutral,medium,regular,tall,broad,mandarin;traditional;black;regular;warm beige;drape,mandarin;traditional;black;regular;warm beige;drape,,11
